238.8
249.8
249.7
238.3
224.4
218.15
226.85
219.2
212
211.75
216.75
203.6
205.2
208.85
211.4
215
223.5
225.75
239.75
228.75
231.55
233.35
214.15
220.25
228.45
235.2
248.3
236.3
243.7
255.55
256.65
259.6
269.4
277.4
253.45
235.3
238.4
235.55
239.3
237.7
238.6
239.8
241.5
246.75
236.1
233.65
234.2
232
234.74
233.28
224.75
226.3
231.63
237.45
245.45
241.7
245.4
245.3
246.5
251.58
254.78
259
250.7
251.4
251.78
248.95
236.65
237.1
216
211.8
202.05
200.6
192.65
180.45
179.65
168.1
172.05
163.95
154.15
156.05
153.63
161.45
162.2
160.1
152.3
153.15
145.65
139.65
144.15
146.75
149.25
142.35
146.35
138.55
132.45
122
127.18
128.12
124.5
124.82
124.8
132.2
132.53
134.97
134.3
125
121.85
125.9
129.13
127.15
132.55
132.49
142.7
143.95
138.4
144.28
139.35
142.15
142.9
143.4
144.4
148.52
157.65
159.08
151.75
152.85
147.5
144.5
137.95
129.35
132.75
135.4
131.4
131.95
140.55
137.42
137.97
138.15
137.83
136.88
132.95
131
130.07
125.25
125.78
129.33
133.05
133.38
128.33
125.55
127.3
123.42
119.25
123.35
124.75
124.65
124.3
117.85
115.35
111.1
107.45
106.51
105.6
104.18
105.1
108.23
108.82
111.89
109.55
104.3
102.8
102.38
104.38
98.95
99.93
99.57
98.59
97.37
98.98
99.83
98.58
96.93
88.38
83.77
83.19
84.77
88.17
97.46
98.18
101.9
101.66
102.91
106.92
104.58
106.49
104.29
108.37
109.88
107.13
108.4
111.45
113.27
113.44
115.98
122.13
120.88
123.97
126.92
116.43
114.3
117.74
119.39
121.44
120.29
127.66
129.92
127.34
126.72
133.39
131.95
138.72
139.95
143.79
141.52
135.72
116.09
123.83
115.2
115.98
120.32
119.99
119.59
121.37
120.87
115.27
110.19
105.66
104.89
102.42
102.08
106.9
110.27
105.29
106.44
107.3
105.4
109.52
106.43
107.75
108.81
111.07
114.9
116.38
116.44
125.27
124.06
119.06
124.27
124.79
118.92
119.29
121.84
123.98
131.47
132.94
133.89
132.71
127.97
123.96
119.22
119.82
117.97
121.79
122.48
122.44
119.37
119.21
117.75
119.02
119.46
118.63
119.82
120.11
117.13
110.48
108.99
109.34
106.97
105.88
109.08
103.95
110.44
109.56
108.69
111.67
109.86
110.92
105.87
103.17
103.78
103.58
104.58
106.97
105.87
108.17
110.37
112.18
111.42
113.28
115.67
119.46
117.48
117.18
116.35
117.47
114.32
111.85
114.66
114.47
117.23
118.05
117.74
116.12
118.92
121.34
118.59
118.05
119.41
121.63
123.48
118.99
116.24
115.27
114.78
110.29
113.12
106.63
104.34
99.37
104.05
105.46
105.33
108.13
108.8
104.76
97.01
95.31
90.28
89.51
97.87
98.31
97.67
96.45
95.56
95.61
92.78
89.76
91.11
86.15
92.13
90.19
89.34
93.27
94.18
91.49
88.66
86.37
84.24
83.32
80.68
84.03
81.51
82.04
81.68
82.84
81.6
81.6
80.42
77.59
76.58
76.7
78.81
78.01
77.57
76.3
80.49
82.17
80.74
78.81
79.61
78.28
78.46
77.58
79.73
82.63
86.32
90.92
92.36
94.04
97.83
100.63
98.83
97.85
98.06
97.89
98.34
102.24
105.37
102.49
101.66
102.98
102.51
101.64
101.39
102.87
103.83
109.42
111.23
118.22
119.8
117.9
119.29
120.21
118.91
123.75
122.25
124.22
121.19
120.03
120.74
122.83
120.42
120.63
112.99
112.43
108.4
111.14
102.7
103.63
103.28
100.9
104.92
112.73
117.11
113.53
112.31
111.8
111.29
110.96
112.06
110.63
110.49
112.46
113.09
112.29
112.65
108.7
107.08
106.19
109.4
108.77
110.64
111.4
110.81
113.44
113.2
113.47
110.4
108.73
110.76
110.75
111.68
108.78
107.64
108.56
106.52
107.86
108.61
109.5
109.15
109.04
108.84
108.42
106.6
107.21
107.73
104.45
105.83
105.62
104.36
104.03
103.33
104.55
106.09
110.74
108.89
109.72
110.55
109.53
109.82
111.88
113.61
113.19
115.12
115.43
115.5
121.64
130.6
127.76
136.2
132.78
138.6
144.32
148.01
138.53
132.14
130.15
136.76
133.13
135.73
139.75
144.85
142.18
145.91
148.77
150.29
